pulse_count,tube_rate,wall_time,monotonic
35388,17.314,1782446950.7351735,12584.260754649
35388,17.314,1782446951.7352011,12585.260782339
35389,16.513,1782446952.735174,12586.260755129
35389,16.513,1782446953.7351701,12587.260751308
35389,16.513,1782446954.7352097,12588.260791019
35389,16.513,1782446955.7351696,12589.260750806
35389,16.513,1782446956.7352452,12590.260826523
35389,16.513,1782446957.735205,12591.260786134
35389,16.513,1782446958.7352169,12592.260798309
35391,16.513,1782446959.7352085,12593.260789658
35391,16.441,1782446960.7351785,12594.260759998
35391,16.441,1782446961.7351742,12595.260756278
35391,16.441,1782446962.735174,12596.260755275
35391,16.441,1782446963.7352116,12597.260792736
35392,15.483,1782446964.73522,12598.260801491
35392,15.483,1782446965.7352335,12599.260814807
35392,15.483,1782446966.7352126,12600.260793897
35392,15.483,1782446967.7351696,12601.260750872
35392,15.483,1782446968.7351708,12602.260752108
35392,15.483,1782446969.7352247,12603.260806025
35392,15.483,1782446970.7351809,12604.260762204
35392,15.483,1782446971.7352073,12605.260788783
35392,15.483,1782446972.735176,12606.260757713
35392,15.483,1782446973.735237,12607.260818145
35392,15.483,1782446974.7351742,12608.260755554
35392,15.483,1782446975.7351727,12609.260754177
35392,15.483,1782446976.7351732,12610.260754453
35392,15.483,1782446977.735214,12611.260795332
35392,15.483,1782446978.7351713,12612.260752711
35393,15.483,1782446979.7352357,12613.260817258
35393,13.277,1782446980.735172,12614.260753523
35393,13.277,1782446981.7351692,12615.260750619
35393,13.277,1782446982.735235,12616.26081648
35394,13.239,1782446983.735212,12617.260793449
35394,13.239,1782446984.7352397,12618.260821103
35394,13.239,1782446985.7352703,12619.260851464
35394,13.239,1782446986.7352235,12620.260804704
35394,13.239,1782446987.7352512,12621.260832409
35394,13.239,1782446988.7352095,12622.260790919
35394,13.239,1782446989.7352507,12623.260831933
35394,13.239,1782446990.735205,12624.260786041
35394,13.239,1782446991.7352448,12625.260826057
35394,13.239,1782446992.7351768,12626.26075813
35395,11.96,1782446993.7351758,12627.260757162
35395,11.96,1782446994.7351806,12628.260761891
35395,11.96,1782446995.7352066,12629.260787994
35398,12.394,1782446996.7351701,12630.260751419
35398,12.906,1782446997.735199,12631.26078028
35399,12.906,1782446998.7351732,12632.260754369
35400,13.422,1782446999.7352064,12633.260788194
35400,13.422,1782447000.735177,12634.260758398
35400,13.422,1782447001.7352057,12635.260786882
35400,13.422,1782447002.7352521,12636.260833428
35400,13.422,1782447003.7352462,12637.260827287
35400,13.422,1782447004.7352061,12638.260787514
35400,13.422,1782447005.735204,12639.260786068
35401,13.003,1782447006.7351964,12640.260777763
35401,13.003,1782447007.7352133,12641.260794536
35401,13.003,1782447008.7352176,12642.260798877
35402,13.081,1782447009.7352068,12643.260788333
35402,13.081,1782447010.735205,12644.260786275
35402,13.081,1782447011.7352061,12645.260787454
35403,13.081,1782447012.735234,12646.260815378
35403,13.192,1782447013.735214,12647.260795344
35403,13.192,1782447014.735208,12648.260789271
35404,13.192,1782447015.7351706,12649.260751775
35404,12.893,1782447016.7351778,12650.260759765
35404,12.893,1782447017.7351725,12651.26075384
35404,12.893,1782447018.7352057,12652.260786832
35404,12.893,1782447019.7351985,12653.260779947
35404,12.893,1782447020.735254,12654.26083533
35404,12.893,1782447021.7351742,12655.260755507
35404,12.893,1782447022.7351792,12656.260760591
35404,12.893,1782447023.7351756,12657.260757114
35404,12.893,1782447024.7351737,12658.26075502
35404,12.893,1782447025.7351704,12659.260751702
35404,12.893,1782447026.7351723,12660.260753597
35405,12.893,1782447027.7352157,12661.260797035
35405,11.942,1782447028.7351837,12662.260765142
35405,11.942,1782447029.7351918,12663.260773329
35405,11.942,1782447030.7352092,12664.260790575
35405,11.942,1782447031.7351696,12665.260750739
35406,13.353,1782447032.7351744,12666.260755632
35406,13.353,1782447033.7352374,12667.260818665
35406,13.353,1782447034.7351747,12668.260756014
35406,13.353,1782447035.7351727,12669.260754336
35407,13.426,1782447036.7352138,12670.26079505
35407,13.426,1782447037.7351758,12671.260757146
35407,13.426,1782447038.7351758,12672.260757216
35408,13.426,1782447039.7351725,12673.260753857
35409,14.1,1782447040.7351859,12674.260767266
35411,14.717,1782447041.7351735,12675.260754765
35411,14.717,1782447042.7352114,12676.260792632
35411,14.717,1782447043.7351716,12677.260752908
35411,14.717,1782447044.7351718,12678.260753202
35413,17.375,1782447045.7351713,12679.26075273
35413,17.95,1782447046.7351737,12680.260755074
35414,20.922,1782447047.7351704,12681.260751726
35415,20.922,1782447048.7352133,12682.260794595
35415,21.313,1782447049.735219,12683.260800294
35416,22.023,1782447050.7352605,12684.260841697
35417,22.023,1782447051.7352657,12685.260847467
35418,20.435,1782447052.7351754,12686.260756804
35418,20.754,1782447053.73525,12687.260831262
35418,20.754,1782447054.735248,12688.260829373
35419,20.754,1782447055.7352085,12689.260789824
35420,22.54,1782447056.7351751,12690.260756519
35420,22.54,1782447057.7351685,12691.260750351
35420,22.54,1782447058.7351775,12692.260758909
35420,22.54,1782447059.735174,12693.260755345
35421,22.325,1782447060.7352195,12694.260800865
35422,22.325,1782447061.7351713,12695.260752643
35422,22.815,1782447062.7351959,12696.260777358
35423,22.815,1782447063.7351782,12697.260759696
35423,23.401,1782447064.735248,12698.260829348
35423,23.401,1782447065.735207,12699.260788466
35423,23.401,1782447066.7351944,12700.260775744
35424,23.401,1782447067.7352133,12701.260794571
35424,27.848,1782447068.735213,12702.260794306
35424,27.848,1782447069.7351778,12703.260759241
35425,27.848,1782447070.7352047,12704.260785812
35425,28.989,1782447071.7351983,12705.260779855
35425,28.989,1782447072.7351708,12706.260752124
35425,28.989,1782447073.7352052,12707.260786299
35425,28.989,1782447074.7351935,12708.260775441
35425,28.989,1782447075.735201,12709.260782021
35425,28.989,1782447076.7351863,12710.260767753
35425,28.989,1782447077.735176,12711.260757641
